exploration/Returns Max,exploration/path length Mean,trainer/Policy mu Std,evaluation/env_infos/final/total_distance Min,evaluation/env_infos/total_distance Mean,trainer/Q1 Predictions Min,evaluation/env_infos/initial/total_distance Min,exploration/env_infos/final/total_distance Mean,evaluation/env_infos/final/total_distance Std,trainer/Policy log std Max,trainer/Log Pis Std,trainer/QF1 Loss,exploration/env_infos/initial/total_distance Min,replay_buffer/size,trainer/Policy log std Mean,exploration/num paths total,time/total (s),exploration/Num Paths,exploration/Actions Max,evaluation/Actions Max,time/logging (s),time/exploration sampling (s),evaluation/Actions Mean,evaluation/Actions Std,trainer/Q2 Predictions Max,exploration/Actions Mean,evaluation/env_infos/total_distance Min,Epoch,trainer/Q1 Predictions Std,evaluation/Returns Std,trainer/Policy mu Min,evaluation/Returns Min,exploration/env_infos/total_distance Mean,trainer/Log Pis Min,trainer/Policy Loss,exploration/Rewards Mean,exploration/env_infos/total_distance Std,evaluation/num steps total,evaluation/path length Std,exploration/env_infos/initial/total_distance Mean,exploration/env_infos/final/total_distance Max,evaluation/Average Returns,time/saving (s),evaluation/Num Paths,evaluation/Rewards Min,trainer/Q Targets Std,evaluation/Rewards Max,trainer/Q2 Predictions Std,evaluation/Returns Max,time/evaluation sampling (s),exploration/env_infos/initial/total_distance Max,evaluation/num paths total,evaluation/path length Min,exploration/Returns Min,trainer/Q Targets Mean,exploration/Actions Std,evaluation/env_infos/total_distance Std,evaluation/env_infos/initial/total_distance Mean,evaluation/path length Mean,evaluation/env_infos/total_distance Max,trainer/Policy log std Min,evaluation/Actions Min,exploration/path length Std,trainer/Alpha Loss,evaluation/env_infos/initial/total_distance Max,time/training (s),exploration/env_infos/initial/total_distance Std,evaluation/Returns Mean,trainer/Q1 Predictions Max,trainer/QF2 Loss,evaluation/Rewards Mean,evaluation/path length Max,exploration/Rewards Max,trainer/Q2 Predictions Min,time/data storing (s),trainer/Log Pis Max,exploration/env_infos/final/total_distance Std,exploration/num steps total,trainer/Q2 Predictions Mean,trainer/Alpha,evaluation/Rewards Std,exploration/env_infos/final/total_distance Min,exploration/env_infos/total_distance Min,trainer/Policy mu Max,exploration/Returns Mean,exploration/Actions Min,time/epoch (s),trainer/Log Pis Mean,evaluation/env_infos/final/total_distance Max,exploration/path length Max,trainer/Q1 Predictions Mean,exploration/Rewards Min,evaluation/env_infos/final/total_distance Mean,trainer/Policy mu Mean,exploration/Returns Std,trainer/Q Targets Min,evaluation/env_infos/initial/total_distance Std,exploration/Average Returns,trainer/Policy log std Std,exploration/path length Min,exploration/env_infos/total_distance Max,exploration/Rewards Std,trainer/Q Targets Max
-95.1283038818,500.0,1.47276,0.153177165456,0.385552751092,-46.3766,0.883660792588,0.304176099818,0.276737500985,0.0324131,5.41138,0.0191929,0.845606673078,89000,-0.624821,178,14893.10965800719,2,0.9961,0.909741,0.016862456017406657,22.824087664019316,0.476681,0.200098,26.8098,0.433052,0.143557484578,87,15.4068,87.6013705128,-5.00199,-204.631730091,0.486213350147,-4.88139,17.4538,-0.28717891316,0.225334176943,371492,471.382783304,0.846854603197,0.545961601028,-95.5289656546,0.015189705998636782,9,-0.78602699786,15.3896,-0.0206087513785,15.3556,-0.780856396358,109.19117027500761,0.848102533315,791,1,-192.050609278,-12.049,0.467507,0.212208609069,0.885351773669,493.222222222,0.88658163632,-2.56555,0.145305,300.0,-2.9941482543945312,0.88658163632,41.06019399201614,0.00124793011885,-95.5289656546,27.0213,0.0235355,-0.193683417637,1000,-0.00389258679466,-46.2966,0.008950109011493623,24.5929,0.24178550121,89000,-12.087,0.002985409926623106,0.202768319636,0.062390598608,0.062390598608,3.90001,-143.58945658,-0.985487,173.1164542020706,5.48502,0.88658163632,800,-12.055,-0.719277907016,0.5898334528,0.512633,48.4611526983,-46.3444,0.000937977628202,-143.58945658,0.269832,200,0.848102533315,0.216687716082,26.9961
-113.24931201,500.0,1.50773,0.173422657959,0.403074997402,-46.2327,0.884917125501,0.391086689829,0.258592442112,0.128751,5.82606,0.0405988,0.847387841121,90000,-0.614568,180,15067.135788218235,2,0.995274,0.89974,0.01858038900536485,22.941091143002268,0.552386,0.22138,24.0945,0.475598,0.150579625445,88,13.4735,92.6206403041,-3.74091,-222.495048476,0.500735014121,-6.3265,20.3599,-0.315214146309,0.253926351413,375936,471.316779006,0.847725874406,0.658761060913,-101.940913338,0.02466557701700367,9,-0.785914226891,13.4851,-0.0226742235993,13.2928,-0.783078319005,110.14065224898513,0.84806390769,800,1,-201.964834298,-13.6796,0.459203,0.209717765293,0.886020565798,493.777777778,0.886518035288,-2.21156,0.141984,301.0,2.473459243774414,0.886518035288,40.88914233300602,0.000338033284498,-101.940913338,25.098,0.357666,-0.20645099461,1000,-0.0144620229064,-46.3187,0.006415027019102126,20.3696,0.267674371085,90000,-14.0694,0.0031216086354106665,0.205942700684,0.123412318744,0.120258151102,4.37851,-157.607073154,-0.96901,174.0205467180349,6.42872,0.886455668489,801,-13.5655,-0.719212391527,0.614510526429,0.62983,44.3577611439,-46.5597,0.000515857625563,-157.607073154,0.247888,199,0.84806390769,0.241882841561,24.7351
-99.2929050051,500.0,1.50854,0.150786103536,0.395494294988,-43.382,0.881611446392,0.387697351283,0.266082698423,0.0509164,5.86462,0.0466935,0.847746437376,91000,-0.614083,182,15244.1970871292,2,0.996784,0.925168,0.018772318988339975,23.52814924699487,0.618542,0.177828,23.1024,0.549134,0.147011977658,89,14.2521,94.3674645059,-3.55858,-225.372819089,0.377185970198,-5.03453,19.1202,-0.215362175492,0.27035702206,380385,471.256004972,0.847848200096,0.546306509009,-98.9031562549,0.02788069300004281,9,-0.785804155503,14.2057,-0.0216125215749,14.1726,-0.783482507159,109.2802836909832,0.847949962815,809,1,-116.069270487,-12.9512,0.418979,0.208945156409,0.88507907918,494.333333333,0.886455952376,-2.0599,0.277465,302.0,0.3199763000011444,0.886455952376,44.18698568001855,0.000101762719861,-98.9031562549,23.7811,0.097878,-0.200073815755,1000,-0.00389564975848,-43.5728,0.012901989975944161,24.0563,0.158609157726,91000,-13.1745,0.0030166555661708117,0.200586908859,0.229088193558,0.0624151404587,3.82356,-107.681087746,-0.973516,177.05497361996095,6.05513,0.886455952376,802,-12.8689,-0.719019139439,0.606559341169,0.562454,8.38818274078,-43.3497,0.00131822917682,-107.681087746,0.270455,198,0.847949962815,0.23619895291,23.4666
-115.479600889,500.0,1.5745,0.24465475334,0.553719137499,-46.8921,0.885398254888,0.517818664889,0.301880403734,-0.0445025,6.88578,0.013779,0.846945904707,92000,-0.621543,184,15417.665168175241,2,0.994662,0.79985,0.015660668024793267,23.000624313019216,0.215823,0.466562,23.5077,0.210543,0.24465475334,90,14.6975,155.939432451,-3.77126,-337.128979159,0.632531009781,-6.87417,19.8335,-0.420495620794,0.142829067278,384839,471.200463225,0.847703065199,0.688973808521,-172.567653858,0.014951160992495716,9,-0.786864686442,14.712,-0.0598559483317,14.7461,-0.78559936014,110.10484575098963,0.848460225691,818,1,-305.016019905,-13.9155,0.59638,0.205170444441,0.886625260086,494.888888889,0.887053936602,-2.52261,-0.476544,303.0,0.16543874144554138,0.887053936602,40.31647701599286,0.000757160491872,-172.567653858,23.2818,0.0313869,-0.348699794505,1000,-0.12017559697,-46.9893,0.00860082299914211,24.2991,0.171155143632,92000,-13.8637,0.0029594749212265015,0.226816276908,0.346663521257,0.346663521257,4.73068,-210.247810397,-0.987665,173.46115973201813,6.02841,0.887051278711,803,-13.9075,-0.719884754579,0.567349627925,0.481959,94.7682095083,-46.9948,0.000536207874956,-210.247810397,0.276704,197,0.848460225691,0.176009720462,23.2149
-91.4238752605,500.0,1.55757,0.155566729835,0.386590573949,-47.079,0.883969903484,0.248766520303,0.261231242135,0.102077,5.33989,0.605119,0.846556136575,93000,-0.594062,186,15593.766735285259,2,0.997067,0.916922,0.018804228981025517,21.23152771999594,0.653158,0.137618,29.1463,0.547485,0.143271307016,91,14.3179,84.1390067516,-4.72913,-189.651911653,0.439502438512,-3.16389,21.5886,-0.258053059527,0.254736463957,389298,471.150155615,0.847204914193,0.41856747474,-94.1565309939,0.01767921500140801,9,-0.785769051774,14.3492,-0.0205266674142,14.3292,-0.783324107576,113.26987320798798,0.847853691812,827,1,-166.629184267,-14.3687,0.416926,0.201475327024,0.885532413361,495.444444444,0.886436152113,-2.41651,0.45614,304.0,8.303940773010254,0.886436152113,41.54733467500773,0.000648777618314,-94.1565309939,29.0766,0.662415,-0.190044579266,1000,-0.00460116723421,-47.0978,0.010725797998020425,22.3702,0.169800954436,93000,-14.2222,0.0027734048198908567,0.190494208449,0.0789655658673,0.0678319042502,3.85445,-129.026529764,-0.98496,176.0959448449721,7.41032,0.886367354335,804,-14.3229,-0.718855882719,0.613612068232,0.714252,37.6026545031,-47.1336,0.000755144669438,-129.026529764,0.270845,196,0.847853691812,0.228366912276,28.9607
-99.7704438153,500.0,1.54352,0.128348331853,0.391101867255,-47.7601,0.883656612764,0.396993248428,0.276342223806,0.124908,5.90463,0.870088,0.846237587335,94000,-0.628298,188,15770.67257541223,2,0.999511,0.872538,0.030431894003413618,22.806298440002138,0.310011,0.448407,20.3677,0.287816,0.121131328468,92,13.6591,92.0346548921,-4.42637,-208.723063813,0.53484445831,-3.96975,20.7558,-0.324513794568,0.19609997446,393762,471.105083819,0.847238611771,0.592015174984,-100.184489854,0.029182594997109845,9,-0.786201241514,13.912,-0.0146727987365,13.6562,-0.780849009282,113.00168859300902,0.848239636208,836,1,-224.743350753,-14.2128,0.568822,0.22141406461,0.885435320678,496.0,0.886679897998,-2.43768,-0.553644,305.0,0.22931531071662903,0.886679897998,41.02124279999407,0.00100102443636,-100.184489854,20.4565,0.960932,-0.201984858577,1000,-0.040792414859,-47.7092,0.007866416999604553,26.1729,0.195021926556,94000,-14.8197,0.0028074258007109165,0.209779661921,0.201971321873,0.201971321873,3.67308,-162.256897284,-0.985017,176.89671073900536,6.03903,0.886679897998,805,-14.7586,-0.719510480434,0.599855408763,0.439915,62.4864534686,-47.7783,0.000937295819083,-162.256897284,0.28086,195,0.848239636208,0.208131402841,22.2012
-118.049256394,500.0,1.48703,0.178419243614,0.375676241105,-49.2687,0.882099282532,0.483206565622,0.303932283515,0.222256,5.94626,0.0213383,0.84747323048,95000,-0.620051,190,15946.213174234232,2,0.994832,0.862403,0.01586053500068374,20.841327869013185,0.248431,0.527552,25.4503,0.238828,0.0952700919676,93,13.1653,90.6670887272,-4.32147,-231.782892451,0.53569792476,-8.38127,19.4553,-0.323996625073,0.192417147055,398231,471.06524934,0.847740133421,0.7103798865,-98.0535652416,0.015695062989834696,9,-0.786369811329,13.2013,-0.00907639042351,13.1146,-0.784327285028,109.05645792599535,0.848007036363,845,1,-205.947368679,-13.5983,0.620096,0.237349581328,0.885651080256,496.555555556,0.886774949651,-2.26633,-0.682849,306.0,-1.8657987117767334,0.886774949651,45.59313627099618,0.000266902941599,-98.0535652416,26.0331,0.167697,-0.197467461887,1000,-0.0655530224144,-49.3906,0.006749209016561508,18.8031,0.227173320878,95000,-13.887,0.002735396847128868,0.219047497086,0.256033244745,0.256033244745,4.87829,-161.998312536,-0.995281,175.5292268730118,5.68385,0.886774949651,806,-13.6401,-0.719172691161,0.55767731161,0.455124,43.9490561421,-49.591,0.00134817528009,-161.998312536,0.265058,194,0.848040500896,0.21302120327,26.0376
-111.584498012,500.0,1.60767,0.148413758294,0.415321835311,-46.855,0.885539710485,0.431729463176,0.261213704446,0.176002,6.10109,0.143389,0.847532488804,96000,-0.584137,192,16123.16767136121,2,0.990224,0.874505,0.019642578001366928,22.562336898990907,0.265245,0.544893,24.4644,0.249732,0.128871680358,94,12.8783,99.9066818975,-4.91841,-235.886247875,0.460389753873,-7.41325,19.4051,-0.261831450899,0.223322021817,402705,471.030653507,0.847796207537,0.671094613987,-110.366712449,0.019054962001973763,9,-0.787290321139,12.8042,-0.0166079099982,12.8825,-0.784452335623,110.52302335499553,0.84805992627,854,1,-150.246952888,-13.9579,0.625236,0.222539790134,0.886384829395,497.111111111,0.887293818946,-2.42674,-0.709407,307.0,-1.6083340644836426,0.887293818946,43.81359230799717,0.000263718732752,-110.366712449,24.5734,0.104982,-0.222016185079,1000,-0.0359186741266,-46.821,0.011053696012822911,26.6228,0.239365150811,96000,-13.7954,0.002697907155379653,0.217737005086,0.192364312365,0.189522225944,4.4551,-130.91572545,-0.993712,176.94870379799977,5.72811,0.886647214731,807,-13.7287,-0.719205638545,0.617165135562,0.314701,19.3312274381,-46.7265,0.000535505474685,-130.91572545,0.249621,193,0.84805992627,0.224893218915,23.9573
-105.133516646,500.0,1.49629,0.239323855469,0.437560076972,-47.2337,0.885322848048,0.373178725556,0.230464471816,0.138989,5.98858,0.177591,0.84720296603,97000,-0.593574,194,16299.493511472247,2,0.993785,0.902475,0.015721639996627346,23.709180585021386,0.316787,0.525505,21.0419,0.282484,0.15177298738,95,13.6951,104.968659059,-3.47643,-237.652444647,0.409792559626,-4.1414,21.4701,-0.24763106138,0.28231386692,407184,471.001297474,0.847561794378,0.615958999542,-116.216977625,0.01581066200742498,9,-0.788491537947,13.6558,-0.0230350396981,13.6989,-0.784307153232,109.37040833799983,0.847920622727,863,1,-142.497544734,-15.8918,0.604157,0.205097322531,0.886289038831,497.666666667,0.887970460064,-2.79088,-0.726566,308.0,-0.5881084203720093,0.887970460064,43.19872335498803,0.000358828348403,-116.216977625,21.0099,0.182878,-0.233523732669,1000,-0.00663214688366,-47.2481,0.009042855992447585,22.0368,0.242780273986,97000,-15.6714,0.0028078099712729454,0.203339020953,0.13039845157,0.0814379941039,4.11895,-123.81553069,-0.994406,176.31888743600575,5.8999,0.886457089945,808,-15.6408,-0.718969382445,0.644349780209,0.512595,18.6820140444,-47.2377,0.000725431967041,-123.81553069,0.268087,192,0.847920622727,0.250368888348,20.4535
-80.255053091,500.0,1.70937,0.404816959207,0.518943725638,-47.2566,0.88448555561,0.407650723298,0.19740155598,0.209625,4.94659,1.46024,0.846999525858,98000,-0.519347,196,16471.577631339256,2,0.999357,0.971049,0.032064736005850136,21.453406193992123,0.524508,0.621169,20.3322,0.428959,0.400689502615,96,13.8,130.580077977,-3.93552,-291.043375876,0.502484118075,-5.4093,22.0669,-0.28184365997,0.171328255264,411668,470.977182221,0.847431101535,0.427172265937,-141.51259178,0.02325758899678476,9,-0.78611926924,13.8714,-0.160552077506,13.8263,-0.782314698083,109.5424031589937,0.847862677211,872,1,-201.588606878,-14.1413,0.656624,0.121377492597,0.885716573236,498.222222222,0.886633672516,-3.16407,-0.876215,309.0,9.897976875305176,0.886633672516,41.01670850100345,0.00043157567649,-141.51259178,20.4837,1.4804,-0.284035086088,1000,-0.103852077488,-47.1982,0.010359773994423449,20.4798,0.0195215426386,98000,-14.3257,0.0028881465550512075,0.148104541493,0.38812918066,0.322260884205,5.05921,-140.921829985,-0.991924,172.07819995298632,7.69263,0.88633174371,809,-14.4813,-0.718871119408,0.668096640636,0.478292,60.6667768937,-47.2764,0.000707802718016,-140.921829985,0.338886,191,0.847862677211,0.191371806157,20.6272
-107.731338926,500.0,1.50029,0.221084332529,0.413920879636,-47.8712,0.883655806712,0.412285415021,0.243851791357,-0.0176724,5.88605,0.0764325,0.847109318719,99000,-0.622718,198,16644.047364387312,2,0.999026,0.912113,0.016964570997515693,23.655432039988227,0.263309,0.57457,18.8366,0.230602,0.145987390449,97,14.2281,98.0854229816,-3.98407,-238.635091077,0.462197936186,-6.37508,19.3896,-0.277492984678,0.252717337085,416157,470.958308553,0.847932259758,0.658840415918,-107.439644493,0.01455761500983499,9,-0.786188221702,14.2287,-0.0213123181701,14.2324,-0.784325181309,105.56011930899695,0.848755200797,881,1,-169.761645752,-13.6371,0.648594,0.209941282237,0.885607651556,498.777777778,0.886672556078,-2.68002,-0.787598,310.0,-0.1381835639476776,0.886672556078,43.20792075400823,0.0008229410389,-107.439644493,18.5503,0.235745,-0.215405836586,1000,-0.0255696574093,-47.5941,0.007966536009917036,24.0941,0.246555000897,99000,-13.4011,0.002759088994935155,0.204863592909,0.165730414124,0.159905151291,4.17386,-138.746492339,-0.996656,172.46296082501067,5.97655,0.886672556078,810,-13.5556,-0.72038539088,0.630537488482,0.550583,31.0151534134,-47.7931,0.000833417564091,-138.746492339,0.238754,190,0.848755200797,0.245586616073,18.2162
-109.581030619,500.0,1.45503,0.241994909874,0.41087797551,-46.613,0.884068013827,0.398444827556,0.235404707225,0.0988741,5.41829,0.196248,0.846912429052,100000,-0.608926,200,16814.302998814324,2,0.997193,0.915725,0.028508848015917465,22.926775889995042,0.269178,0.584332,20.3931,0.231592,0.151163259089,98,15.2279,95.4657524124,-3.8001,-214.917418976,0.476854268169,-6.79712,18.4893,-0.300672183182,0.270706834252,420651,470.9446771,0.847490601374,0.671516289081,-105.529885564,0.019497978006256744,9,-0.785854850721,15.3448,-0.0228503308983,15.3287,-0.781576253072,105.75840695897932,0.848068773697,890,1,-191.091152563,-13.3221,0.65706,0.206205841613,0.885516014544,499.333333333,0.886484546239,-2.99028,-0.802259,311.0,-5.653110027313232,0.886484546239,41.50881610799115,0.000578172322455,-105.529885564,19.5965,0.0320017,-0.211341559874,1000,-0.0109378872647,-46.5491,0.007016659015789628,23.3989,0.273071461525,100000,-13.3041,0.0028360416181385517,0.200839970089,0.125373366031,0.10458435478,4.18819,-150.336091591,-0.993306,170.24902244200348,5.03614,0.886417735315,811,-13.5905,-0.719220644919,0.636363826865,0.46088,40.755060972,-46.7392,0.000903488676842,-150.336091591,0.301433,189,0.848068773697,0.247994617212,20.4316
-103.677968898,500.0,1.49854,0.152697323188,0.397143363392,-46.2374,0.885171667255,0.376919162664,0.257471599324,0.0223794,5.80563,0.627458,0.847218731765,101000,-0.634595,202,16987.897665404278,2,0.997642,0.920967,0.02376459099468775,23.73684407499968,0.303866,0.595212,16.3961,0.27073,0.152571159414,99,13.4895,90.2737186005,-4.13577,-212.065997242,0.396439798642,-6.7782,18.6082,-0.240732418094,0.289081137653,425150,470.936288318,0.847447192051,0.609265295242,-99.8726866594,0.024309546017320827,9,-0.786312070244,13.5168,-0.023277958685,13.4444,-0.783528880511,105.39069220901001,0.847675652337,899,1,-137.054449196,-13.0116,0.661149,0.205102218319,0.88574796808,499.888888889,0.886742392267,-2.72037,-0.832402,312.0,-2.787783145904541,0.886742392267,44.404227871011244,0.000228460285761,-99.8726866594,17.3626,0.537884,-0.199789771046,1000,-0.002753803326,-46.2261,0.00780971598578617,25.2887,0.232346132577,101000,-13.1583,0.0028916990850120783,0.198443545088,0.144573030087,0.0524766931694,4.4913,-120.366209047,-0.994824,173.58764800801873,5.52311,0.885426208552,812,-12.9191,-0.718554011564,0.618535946788,0.540111,16.6882401492,-46.4281,0.000561802278112,-120.366209047,0.285115,188,0.847675652337,0.249220338662,16.7189
-106.408930256,500.0,1.51577,0.215900548769,0.407049070153,-46.9256,0.883513570221,0.39256890923,0.239151117782,-0.159928,6.28518,0.535397,0.84517382774,102000,-0.620897,204,17156.499796346296,2,0.998286,0.928756,0.018562655022833496,20.79101874999469,0.320726,0.602092,18.4897,0.275549,0.152370094694,100,12.7465,93.7983129596,-4.23121,-219.569766442,0.384292525198,-4.50662,21.1411,-0.225873518703,0.279629708328,429654,470.933142486,0.846030781492,0.655270500687,-103.454724065,0.018129198986571282,9,-0.785646034783,12.8677,-0.0232166457571,12.9832,-0.783143121403,107.75448746798793,0.846887735243,908,1,-119.464588447,-14.5237,0.672892,0.202575285875,0.885266298971,500.444444444,0.886366760875,-2.4267,-0.848836,313.0,1.0114481449127197,0.886366760875,40.00513391001732,0.000856953751243,-103.454724065,16.7214,0.309205,-0.206725691959,1000,-0.000589077449098,-46.7647,0.006787391001125798,26.0095,0.262701591457,102000,-14.1557,0.002707486506551504,0.197299337566,0.129867317774,0.0242709177638,5.05853,-112.936759351,-0.996712,168.59411937301047,6.1711,0.886366760875,813,-15.0918,-0.717218836105,0.635043020017,0.523654,6.5278290953,-47.0047,0.000780294689422,-112.936759351,0.267739,187,0.846887735243,0.240842045589,17.7599
-96.2746247251,500.0,1.44332,0.156761559269,0.393303659206,-46.8413,0.881120602449,0.381479511338,0.252481098533,-0.0181566,4.9958,0.0407214,0.847089757983,103000,-0.647578,206,17330.793668939354,2,0.997571,0.934267,0.015841599000850692,23.218780488008633,0.320816,0.608367,16.7285,0.284536,0.152480710238,101,14.0539,88.2316706199,-4.00969,-205.56421023,0.439954491075,-8.33353,21.3246,-0.260962300104,0.259619617685,434163,470.935239709,0.847216245814,0.582334351969,-98.1474230578,0.01624095201259479,9,-0.785949426269,14.0732,-0.0232503669947,14.0295,-0.781161414339,108.46260751198861,0.847342733645,917,1,-164.687675379,-14.9143,0.672911,0.203015446926,0.884775505313,501.0,0.886537887667,-3.10873,-0.839801,314.0,2.1564433574676514,0.886537887667,42.56621373799862,0.00012648783097,-98.1474230578,16.6477,0.0503416,-0.195903040035,1000,-0.000487282738448,-46.9207,0.007764554000459611,22.5387,0.200854840631,103000,-15.0594,0.0026624228339642286,0.193882575429,0.180624670706,0.0220744816122,5.11,-130.481150052,-0.998001,174.28744884300977,6.36373,0.886537887667,814,-15.0407,-0.717989708261,0.626791758864,0.695644,34.2065253269,-47.1179,0.00155379872208,-130.481150052,0.289905,186,0.847342733645,0.227994752796,16.8382
-93.9345675548,500.0,1.45068,0.213398139892,0.417697988556,-47.3845,0.885082930871,0.370533176247,0.240395895642,-0.0380135,5.50694,0.316,0.8456765429,104000,-0.665596,208,17504.38029345931,2,0.998343,0.941227,0.019062297011259943,18.99930927398964,0.394368,0.591747,17.6968,0.354219,0.151984733094,102,14.3351,98.7053023986,-3.7118,-224.364790552,0.419035735607,-6.36021,19.8825,-0.246160023414,0.265648406164,438677,470.942579918,0.846795179697,0.585281115148,-108.522680509,0.018993784993654117,9,-0.786295770661,14.3148,-0.0230993590937,14.3547,-0.783564021828,109.844230548013,0.847913816494,926,1,-152.225455859,-14.4439,0.648916,0.204696344395,0.885889265635,501.555555556,0.88673320151,-2.91924,-0.797749,315.0,-2.7800519466400146,0.88673320151,44.691720322996844,0.00111863679701,-108.522680509,17.6205,0.326128,-0.216372203053,1000,-0.00390244310304,-47.3205,0.006836091022705659,25.7265,0.2147479389,104000,-14.4327,0.0026633762754499912,0.200917704403,0.155785237347,0.0624695374005,5.28337,-123.080011707,-0.995183,173.5801523180271,5.53104,0.886373846732,815,-14.4357,-0.718957840201,0.634578154753,0.544611,29.145444152,-47.239,0.000635706186702,-123.080011707,0.335166,185,0.847913816494,0.230013066848,17.6249
-92.0218719116,500.0,1.4557,0.205659161916,0.432388636549,-47.1906,0.885383844004,0.447183401615,0.243578196153,0.0131613,5.55355,0.0513816,0.846163741717,105000,-0.642016,210,17674.58567505135,2,0.99827,0.937189,0.018966730014653876,23.692496986011975,0.326595,0.629971,16.9277,0.304079,0.152862930081,103,14.6537,104.367584792,-4.41052,-236.414910647,0.393703836474,-6.00442,21.2097,-0.220607922861,0.256135144029,443196,470.955162868,0.84658210937,0.553260206609,-115.205661136,0.01872243598336354,9,-0.786009113221,14.7136,-0.0233670753929,14.6181,-0.783904551223,105.86528082500445,0.847000477024,935,1,-128.58605095,-15.7467,0.682078,0.206113152805,0.886195664761,502.111111111,0.886571549972,-2.29663,-0.848037,316.0,-3.0519165992736816,0.886571549972,40.595067760994425,0.00041836765355,-115.205661136,16.7888,0.0942531,-0.229442564776,1000,-0.00346384674893,-46.9808,0.00792833001469262,21.7008,0.106076804995,105000,-15.7352,0.002481481758877635,0.203737585575,0.34110659662,0.0588544539431,4.26705,-110.303961431,-0.997421,170.19846306802356,5.49124,0.886487674244,816,-15.7808,-0.717409808078,0.632394504507,0.490721,18.2820895191,-47.1602,0.000439856299894,-110.303961431,0.315781,184,0.847000477024,0.229111993134,17.0777
-100.740290926,500.0,1.54532,0.214127890484,0.400131843476,-44.9503,0.884801226659,0.396708069621,0.241338092529,0.172698,5.68478,0.032461,0.846796512893,106000,-0.624899,212,17851.59200949737,2,0.998064,0.940839,0.015581563988234848,19.98404878398287,0.307595,0.632497,17.028,0.285616,0.15305701043,104,13.8937,94.5482831203,-3.93502,-231.343165588,0.391022063034,-6.00912,19.8389,-0.223983095569,0.266617407139,447720,470.972988138,0.846811861403,0.610678364017,-102.001745546,0.01465617201756686,9,-0.785884025534,13.9548,-0.0234264484417,13.902,-0.783520409104,112.98720336999395,0.846827209913,944,1,-123.242804644,-13.7253,0.688692,0.206919675941,0.885719264956,502.666666667,0.886501001429,-2.48427,-0.853235,317.0,0.6738925576210022,0.886501001429,43.99054334501852,1.53485101121e-05,-102.001745546,16.8296,0.0306368,-0.202921244455,1000,-0.00257541771315,-44.8115,0.008135573007166386,23.489,0.213970294396,106000,-13.7852,0.002396303927525878,0.200446981056,0.182737775225,0.0507485735086,4.07176,-111.991547785,-0.995422,177.0001688080083,6.11169,0.886427588906,817,-13.8081,-0.71711632345,0.633727861197,0.383066,11.251256859,-44.7121,0.000647313700541,-111.991547785,0.321286,183,0.846827209913,0.232686841071,17.0011
-84.3711327197,500.0,1.48258,0.206045416347,0.42097499401,-47.3785,0.88334942017,0.269072543548,0.242401716398,0.337249,5.29016,0.0234638,0.847869921403,107000,-0.650694,214,18024.931604951358,2,0.998794,0.941391,0.019028698006877676,21.556588380015455,0.287108,0.636002,15.0644,0.271234,0.153202880721,105,14.1258,99.5033916288,-4.14435,-227.661271781,0.424716079601,-4.23255,20.797,-0.251375536138,0.266442841649,452249,470.996055133,0.847883004194,0.444514246595,-110.255916325,0.021256307023577392,9,-0.785892939517,14.1391,-0.0234711226611,14.1212,-0.785347007543,110.04388388499501,0.847896086986,953,1,-167.004403418,-15.1947,0.68601,0.204645816523,0.885562206812,503.222222222,0.886506029036,-2.52935,-0.863557,318.0,-1.7800322771072388,0.886506029036,41.68209949298762,1.30827916071e-05,-110.255916325,14.9171,0.0373789,-0.219099855802,1000,-0.00158377362111,-46.8112,0.010950184980174527,22.6502,0.175441703046,107000,-15.1125,0.0026033620815724134,0.201769527282,0.0936308405019,0.0397966533908,4.59441,-125.687768069,-0.998221,173.33380694800871,5.70088,0.886506029036,818,-15.199,-0.718927774326,0.634390072952,0.434877,41.3166353493,-47.2018,0.000966709754466,-125.687768069,0.302068,182,0.847896086986,0.232335649111,14.7233
-87.3560238923,500.0,1.58992,0.40466256958,0.493965667305,-47.6265,0.882951616925,0.451730348307,0.221942473535,0.0281532,5.60811,0.0432272,0.847737821742,108000,-0.597302,216,18201.480147934402,2,0.999455,0.958943,0.016774307005107403,23.346949411003152,0.165488,0.574668,14.3524,0.171504,0.389634944031,106,14.0367,118.353592923,-4.53397,-271.596479384,0.469757197177,-6.68131,20.3597,-0.253040143884,0.179911977324,456783,471.024363083,0.847949962189,0.530942635757,-129.772133681,0.0159542020119261,9,-0.786140754549,14.0347,-0.15181538961,14.0301,-0.7836587268,109.5121939679957,0.848162102637,962,1,-165.684119992,-14.4259,0.677815,0.116601419805,0.885582151421,503.777777778,0.88664578866,-2.89659,-0.698607,319.0,-0.16935500502586365,0.88664578866,43.642193724022945,0.000212140447686,-129.772133681,14.3502,0.0585264,-0.257597971577,1000,-0.0668132421403,-47.2434,0.007771399017656222,19.3694,0.0792122874501,108000,-14.5057,0.002613358199596405,0.141377840269,0.372518060857,0.258482576087,3.96512,-126.520071942,-0.994454,176.5418370110565,5.97152,0.886531197159,819,-14.4377,-0.71937895235,0.638165380049,0.35447,39.1640480499,-47.3993,0.00108344160253,-126.520071942,0.327978,181,0.848162102637,0.192897091328,14.371
