trainer/Bellman Errors 1 Min,evaluation/env_infos/total_distance Min,trainer/Q Targets Max,exploration/env_infos/initial/total_distance Max,time/saving (s),trainer/Q1 Predictions Min,evaluation/env_infos/final/total_distance Min,trainer/Bellman Errors 2 Mean,evaluation/Returns Mean,exploration/Num Paths,time/epoch (s),evaluation/path length Mean,exploration/path length Std,exploration/Returns Min,exploration/env_infos/initial/total_distance Mean,trainer/Policy Action Max,evaluation/Returns Min,evaluation/env_infos/total_distance Max,exploration/env_infos/total_distance Std,evaluation/num steps total,trainer/Bellman Errors 2 Std,evaluation/env_infos/final/total_distance Std,evaluation/env_infos/final/total_distance Max,evaluation/Returns Std,evaluation/Rewards Mean,exploration/Returns Mean,evaluation/Rewards Max,exploration/Returns Max,evaluation/Returns Max,trainer/Bellman Errors 2 Min,exploration/Average Returns,trainer/Bellman Errors 1 Mean,exploration/num steps total,trainer/Q1 Predictions Std,evaluation/Actions Std,exploration/env_infos/final/total_distance Mean,trainer/Bellman Errors 2 Max,evaluation/env_infos/initial/total_distance Std,exploration/env_infos/initial/total_distance Std,trainer/Q Targets Min,time/exploration sampling (s),time/training (s),exploration/Returns Std,evaluation/env_infos/initial/total_distance Max,evaluation/env_infos/initial/total_distance Min,evaluation/env_infos/total_distance Std,trainer/Q2 Predictions Mean,trainer/Bellman Errors 1 Std,evaluation/Rewards Std,exploration/env_infos/total_distance Min,exploration/Rewards Mean,trainer/Q Targets Std,exploration/env_infos/final/total_distance Max,trainer/Q2 Predictions Max,evaluation/env_infos/total_distance Mean,exploration/Actions Min,Epoch,exploration/path length Min,exploration/Actions Mean,evaluation/path length Std,trainer/QF1 Loss,evaluation/path length Max,exploration/Rewards Max,replay_buffer/size,evaluation/Actions Min,time/data storing (s),exploration/num paths total,exploration/path length Mean,exploration/path length Max,evaluation/Average Returns,exploration/env_infos/total_distance Max,exploration/Actions Std,exploration/Rewards Min,trainer/Q2 Predictions Min,exploration/env_infos/total_distance Mean,exploration/env_infos/final/total_distance Min,evaluation/env_infos/final/total_distance Mean,trainer/QF2 Loss,evaluation/Num Paths,trainer/Q Targets Mean,evaluation/Rewards Min,evaluation/Actions Mean,evaluation/num paths total,time/total (s),trainer/Q2 Predictions Std,exploration/Actions Max,trainer/Q1 Predictions Mean,trainer/Policy Action Mean,time/logging (s),trainer/Policy Loss,trainer/Q1 Predictions Max,evaluation/path length Min,trainer/Policy Action Std,trainer/Policy Action Min,trainer/Bellman Errors 1 Max,exploration/env_infos/initial/total_distance Min,evaluation/env_infos/initial/total_distance Mean,exploration/Rewards Std,exploration/env_infos/final/total_distance Std,evaluation/Actions Max,time/evaluation sampling (s)
2.8521754e-07,0.2930858494326495,-4.9336314,0.960181982662299,0.012754051014780998,-135.92905,0.2930858494326495,0.3088173,-161.5458248553147,4,204.59492869401583,284.1764705882353,51.31276644267,-175.07328304963474,0.9596984831317077,1.0,-190.57419837124525,1.0041638848645318,0.15645129144856124,155255,0.47965547,0.14406132084560422,0.9899501917664706,40.91549136632625,-0.56847009367426,-137.83446874395557,-0.08589931513765768,-121.49808600957493,-14.912033440797325,1.3133103e-07,-137.83446874395557,0.33292633,33000,23.275875,1.0,0.5035283237622035,2.9086185,0.0007239101680331171,0.0005455540090403686,-136.75754,23.867093145963736,70.07906790799461,21.673217081107225,1.0041638848645318,1.0018783127376967,0.1679191744729505,-38.734642,0.49673498,0.24340132371762238,0.36498314358103373,-0.5513378749758222,23.2083,0.658355229026485,-4.2556343,0.7350328186676992,-1.0,31,191,-0.00034567188609383506,67.29411764705883,0.33292636,301,-0.13321269509829348,33000,-1.0,0.013367535022553056,142,250.0,301,-161.5458248553147,0.960181982662299,0.960652589947211,-0.9219494398293036,-136.01283,0.7258518226056194,0.36498314358103373,0.5081486164697354,0.3088173,17,-38.789295,-1.0083451076662286,0.0,531,6511.795467478165,23.226969,1.0,-38.753326,0.032946035,0.02219325298210606,37.355286,-4.2943125,15,0.99918175,-1.0,2.8467357,0.9587788875280278,1.0034751911135629,0.22005658880591575,0.10522478852031329,1.0,110.60045280103805
1.7352635e-05,0.29405970654989444,-0.8892219,0.9602949813284617,0.011439103982411325,-123.74529,0.29405970654989444,59.057213,-167.51499722604325,4,204.19085582887055,291.05882352941177,81.00308636095293,-172.5604940433277,0.9598281729627197,1.0,-196.52525274466691,1.0043477080031058,0.144431886926685,160203,938.2606,0.12331939861156815,0.8143142827284487,24.0482842159546,-0.5755365709059691,-146.49497701660698,-0.08647111101621004,-88.25270878501827,-111.3078493003311,3.1194795e-06,-146.49497701660698,58.913956,34000,21.984533,1.0,0.5773903893248779,15041.876,0.0005027923917271035,0.0004598626596771486,-123.363205,20.000154042965733,69.8793849599897,34.16375692047622,1.0043477080031058,1.0027362648137987,0.1763924445876655,-41.856396,936.13025,0.25210753531003055,0.4737364263358768,-0.5859799080664284,21.295958,0.818762568493602,-4.5676746,0.7378497654660849,-1.0,32,110,0.0007513082249433643,39.76470588235294,58.913956,301,-0.22442620163748764,34000,-1.0,0.008168349973857403,146,250.0,301,-167.51499722604325,0.9602949813284617,0.9617831539930737,-0.9221664511646306,-123.93377,0.7517441972541096,0.4737364263358768,0.4872769068826146,59.05722,17,-41.062775,-1.0087143185710918,0.0,548,6715.993211908033,22.005016,1.0,-41.78894,0.032549992,0.01790147298015654,39.47948,-4.297661,132,0.99946797,-1.0,15007.714,0.9592105830982339,1.0037687424122765,0.2129212484663143,0.1413786254960603,1.0,114.2738078989787
3.3179822e-07,0.2907803473115237,-0.22776262,0.960294594327123,0.013835972000379115,-116.735466,0.2907803473115237,8.127678,-169.18281256906394,5,208.47899475099985,297.75,125.72032453028429,-166.1071538610314,0.9592098984137157,1.0,-196.6776975384239,1.0042254328044704,0.14305081785339177,164967,99.12379,0.0919808733605665,0.5702759975926271,19.53458217908278,-0.5682042403662936,-111.61106282398077,-0.08455321038261034,-11.791392010777146,-135.23490537826044,2.7712667e-07,-111.61106282398077,8.1074095,35000,22.327284,1.0,0.6210504155837928,1491.9678,0.00044774377679526045,0.0006513332401333184,-116.801216,22.89111867902102,71.6156214849907,64.18497569187875,1.0042254328044704,1.0029059855871632,0.17346582765089297,-40.404,99.53266,0.24815911137567093,0.4742801752461644,-0.5580553141199035,22.517265,0.9441618731511591,-4.621904,0.7335624356547193,-1.0,33,13,-0.0006867841322906895,12.587195875174105,8.10741,301,-0.2249416846315324,35000,-1.0,0.014869373000692576,151,200.0,301,-169.18281256906394,0.960294594327123,0.9634081276756811,-0.9221657078938938,-116.84268,0.7332065040842035,0.4742801752461644,0.47212096907958284,8.127678,16,-40.300064,-1.0084687198913258,0.0,564,6924.477944345039,22.330069,1.0,-40.486496,0.019531248,0.021041126979980618,39.723946,-4.645403,249,0.99980927,-1.0,1502.7864,0.9582802066642302,1.003756303224904,0.20957413116768872,0.1794653435566266,1.0,113.92250811500708
2.2015593e-07,0.29100956674938,-2.9830918,0.9602966035070332,0.013862897001672536,-132.87961,0.29100956674938,0.63251793,-164.23878163532086,4,204.7040246919496,287.11764705882354,52.5642464038057,-159.83390916010987,0.9598542160418546,1.0,-192.55029017410942,1.004287335419745,0.18815760473276769,169848,0.91158015,0.13344654559329114,0.9233723296861027,34.36631087772797,-0.5720260782217688,-137.11341109891129,-0.08468656793966185,-120.01730356056873,-61.08969582036859,2.9819672e-05,-137.11341109891129,1.1155775,36000,25.698332,1.0,0.5026871524409561,9.438956,0.0006432387388607949,0.00034480243464507444,-131.49811,23.93818293197546,70.43565437296638,15.226262321756383,1.004287335419745,1.0018167242196043,0.1723660801020718,-44.360405,1.6420004,0.24790265946258355,0.22826015599474295,-0.5484536443956451,25.605076,0.6758316766971997,-2.950681,0.7364210837910706,-1.0,34,181,-0.00018498601985712597,55.529411764705884,1.1155772,301,-0.052102698814744386,36000,-1.0,0.008305196999572217,155,250.0,301,-164.23878163532086,0.9602966035070332,0.9609893474022706,-0.922169566707144,-132.46243,0.7162753382442206,0.22826015599474295,0.508025083630454,0.63251793,17,-44.01793,-1.0085930520844915,0.0,581,7129.188304540061,25.572977,1.0,-44.67183,0.030772248,0.021355564007535577,43.464035,-2.9148662,65,0.99915004,-1.0,8.720497,0.9593343702591047,1.0036956669082733,0.2465133880690098,0.17140988937037963,1.0,110.28666372899897
3.5141653e-05,0.30051008305520954,-0.05636969,0.9602463096310357,0.014635970001108944,-123.96309,0.30051008305520954,12.697121,-167.3966832758804,4,208.6233508490841,294.0,75.64059756506423,-173.62019484246184,0.9595228357596207,1.0,-192.6839274817524,1.0042870761375327,0.21022038846500432,174846,155.09854,0.10409879042574904,0.6740875086939394,23.225699026430686,-0.5693764737274845,-122.49479081992405,-0.09030631001784893,-90.09979439837642,-114.77425974985843,8.853385e-06,-122.49479081992405,12.620042,37000,23.697943,1.0,0.4568566814873131,2404.0376,0.0008588371313909687,0.0007328502955454921,-123.84075,26.614928449038416,67.60374679998495,31.427893846524874,1.0042870761375327,1.001426981739791,0.17329191091177285,-45.4372,150.41002,0.24738787161438835,0.18112624904817112,-0.4899791632796961,24.124811,0.7710052096206028,-4.681339,0.7344020610946231,-1.0,35,120,-0.0006547186894027602,28.0,12.620044,301,-0.03280671809426011,37000,-1.0,0.008091187046375126,159,250.0,301,-167.3966832758804,0.9602463096310357,0.96134582878638,-0.922072975160023,-124.22906,0.6676724882405436,0.18112624904817112,0.47964103225180166,12.697119,17,-44.939087,-1.0085925312968742,0.0,598,7337.819307123136,23.848547,1.0,-45.088295,0.02994825,0.024825897009577602,44.462677,-4.6853876,182,0.9995509,-1.0,2320.6152,0.9583742948100459,1.0034911177612813,0.26365639674643565,0.21497784725886931,1.0,114.35712254600367
8.218227e-06,0.28822210761474376,-2.0810466,0.9601793350408876,0.00975329102948308,-106.46568,0.28822210761474376,0.86613744,-166.86328175564603,5,206.64060195803177,300.875,124.74614222492012,-161.3423567752738,0.9590245071310164,1.0,-193.07398379834316,1.004287155326409,0.1905137968503161,179660,1.5099667,0.09670887742096268,0.5714140887080671,24.7098230583079,-0.5545933751745608,-101.88697872660683,-0.08307198331788493,-20.626472801462796,-114.65963692144116,3.2832759e-06,-101.88697872660683,0.49683648,38000,22.990356,1.0,0.6066625495738828,8.3974905,0.0007357083439865043,0.0012096161992504078,-106.37216,23.87408406898612,69.70651026401902,54.825303724026845,1.004287155326409,1.002116808128436,0.1766127436349202,-42.05664,0.9341077,0.25000060748001657,0.24775253091013597,-0.5094348936330341,23.181133,0.9287125685236669,-1.9153384,0.7234647980104537,-1.0,36,23,-0.0014836525328376284,0.4841229182759271,0.49683648,301,-0.06138131657237788,38000,-1.0,0.0069682280300185084,164,200.0,301,-166.86328175564603,0.9601793350408876,0.961940891985222,-0.9219443554395611,-106.04661,0.6878512825042273,0.24775253091013597,0.4687812773775144,0.8661374,16,-42.564743,-1.0085926903536107,0.0,614,7544.4663032151875,22.861734,1.0,-42.21147,0.020833349,0.022446185001172125,41.60859,-2.0986204,299,0.9997829,-1.0,5.413667,0.9566812381671995,1.0036579518215434,0.25228835849414893,0.2563952636006556,1.0,113.02083992096595
1.1787051e-07,0.263112985935988,-5.356639,0.9602423513348322,0.01376969798002392,-120.0608,0.263112985935988,0.25631815,-166.913711146788,4,206.24679795192787,290.05882352941177,54.70831746635972,-173.03122852038246,0.9598021965559733,1.0,-194.82483679446648,1.0042870702113198,0.12739887675702763,184591,0.44045976,0.13048795493288495,0.8536649243255502,26.396241296265124,-0.5754477975046433,-146.92284775769104,-0.06922844336815141,-115.97784625525202,-100.61471930197132,1.3096724e-06,-146.92284775769104,0.22494686,39000,25.413572,1.0,0.5593215334343106,4.343881,0.0006877502883926551,0.0003958026406133571,-121.700836,20.783604933996685,71.13317242899211,23.062176098027606,1.0042870702113198,1.0021707848186618,0.17619525200526653,-46.60529,0.4143487,0.2514919655662368,0.5076996188474509,-0.5876913910307642,25.505516,0.6627170004164671,-5.1283083,0.7378367235882501,-1.0,37,171,-0.0003994860219376427,43.76470588235294,0.22494684,301,-0.25775890297784687,39000,-1.0,0.008718827972188592,168,250.0,301,-166.913711146788,0.9602423513348322,0.9612234328745863,-0.9220653732970472,-119.61664,0.7559503404535326,0.5076996188474509,0.49289921803980324,0.25631818,17,-46.634163,-1.0085925193936365,0.0,631,7750.718889670097,25.301226,1.0,-46.668163,0.020174133,0.02165985997999087,46.29429,-5.1223316,115,0.99947083,-1.0,2.7128205,0.9593468128346422,1.0034562298318868,0.19083321665359618,0.06252216632867244,1.0,114.28587220300687
9.153248e-05,0.3152147136166741,-0.22731559,0.9604280637648269,0.030128592043183744,-123.78835,0.3152147136166741,29.31688,-172.91686899636215,4,205.2363078800263,296.6875,70.57974213611155,-180.9255210987413,0.9600392987933566,1.0,-202.44935951491297,1.0043966478480266,0.14413822679044067,189338,397.6146,0.09177234592499871,0.6646848744086818,26.55081077998965,-0.5828249218331144,-156.6927093333375,-0.09936031568044186,-105.32136427253589,-121.06718928364042,1.0938515e-05,-156.6927093333375,29.014324,40000,25.683352,0.94280905,0.5863206438868666,6280.4937,0.000831794313411931,0.00039538901861396763,-124.771866,19.76903471897822,71.23235927900532,30.381929992746077,1.0043966478480266,1.0021270787299683,0.18323243503117428,-50.207138,394.56494,0.2606521144601691,0.4467533151199544,-0.6267708373333497,25.921562,0.8260673948504628,-6.3035583,0.7411145637387386,-1.0,38,130,0.3207068514222423,16.702240680519484,29.014328,301,-0.1995885245706693,40000,-1.0,0.008064319961704314,172,250.0,301,-172.91686899636215,0.9604280637648269,0.9093456102728794,-0.9224220656670544,-124.10814,0.7784568124893361,0.4467533151199544,0.4701560040761592,29.316875,16,-49.527782,-1.0088126262083528,0.33333334,647,7955.962415322079,25.794094,1.0,-50.00794,0.33333334,0.04880217899335548,49.00899,-6.2453594,232,0.942809,-1.0,6228.6104,0.9595483360210764,1.0034629068218537,0.21283731142889217,0.14835468836259896,1.0,114.1479187910445
5.1171664e-06,0.37042619618671724,-0.23441632,0.9604289855202468,0.012943009031005204,-138.5318,0.37042619618671724,6.50694,-172.19887960199554,5,207.28448717604624,286.11764705882354,124.0870662075625,-178.77977931170943,0.9600737291443483,1.0,-205.28411697070973,1.0043620241036464,0.19088365595788312,194202,90.84073,0.12585648899777652,0.9199088280519018,37.03221600530741,-0.6018464130826328,-110.72679295337782,-0.13721556682136032,-29.38612771800081,-44.493705123396985,9.5475116e-08,-110.72679295337782,5.902915,41000,28.361572,0.94280905,0.5912944435858845,1449.5093,0.0007403785280484574,0.00039464826823500527,-137.4942,25.002029780996963,70.19959821901284,57.73275633490779,1.0043620241036464,1.001464791547366,0.171877972622136,-50.60864,90.481834,0.2516281825265462,0.29544716628344836,-0.5536339647668892,28.46498,0.9260679468540883,-4.760795,0.7565080142403893,-1.0,39,33,0.31987569233258206,59.529411764705884,5.9029145,301,-0.08728902806491959,41000,-1.0,0.006861319998279214,177,200.0,301,-172.19887960199554,0.9604289855202468,0.9074333219189922,-0.9224238362274504,-138.15048,0.7191643724872929,0.29544716628344836,0.49726537954994376,6.5069404,17,-50.634712,-1.0087430754615736,0.33333334,664,8163.257165668125,28.184498,1.0,-50.67549,0.33333334,0.022363864001818,50.968807,-1.2712761,48,0.942809,-1.0,1450.7714,0.959484376622714,1.0037139707727865,0.2601026396103057,0.267784067915446,1.0,112.04069098300533
1.9069412e-06,0.3397142587425696,-0.29683623,0.9604175412088369,0.011492113000713289,-121.15934,0.3397142587425696,1.2789737,-179.18100624500016,4,204.51807882403955,293.0,57.645468165329355,-172.8478349877443,0.959691559002331,1.0,-206.5040855710234,1.0044378619558758,0.16787134605146956,199183,15.199145,0.10237341179947827,0.7949077856537919,22.88595545642546,-0.6115392704607516,-143.58061138966957,-0.11540577759301353,-106.00304368291668,-129.33265777320594,0.00010449818,-143.58061138966957,1.1663983,42000,28.590126,0.94280905,0.5173188711832104,243.84299,0.00035560472766590776,0.00046540023074480535,-121.99499,22.84124984702794,71.20919194200542,28.790821068639055,1.0044378619558758,1.0034155763659047,0.17258281949631235,-52.046883,14.958197,0.25238280173131794,0.3459330117439347,-0.5743224455586783,28.846766,0.778752903745207,-5.5282373,0.7627282877115905,-1.0,40,161,0.31915013175981954,32.0,1.1663978,301,-0.11966964861422927,42000,-1.0,0.006515707995276898,181,250.0,301,-179.18100624500016,0.9604175412088369,0.9073972868361063,-0.922401853461628,-121.54537,0.7390139760069129,0.3459330117439347,0.4960708599912446,1.2789738,17,-51.828335,-1.008895418530491,0.33333334,681,8367.782512829173,28.84476,1.0,-51.743336,0.3333332,0.018013190012425184,52.029,-5.6269474,165,0.94280887,-1.0,239.92331,0.9591234237104551,1.0039030498294248,0.23566228632836286,0.15967592416889703,1.0,110.43161602399778
1.6598264e-05,0.327230948775975,-0.8970672,0.9603514996644934,0.017450168961659074,-133.34734,0.327230948775975,0.2973792,-174.3041691273591,4,209.11736094992375,299.8125,65.89005994837157,-184.7806063487931,0.9601455904796752,1.0,-198.45169954773894,1.0044379621574442,0.18500935365849255,203980,0.5470537,0.07579652732495967,0.553878065648621,24.355123592544338,-0.5813772578773705,-142.8846104638869,-0.10708009383682475,-108.91805883410424,-124.36865309092273,1.9493164e-06,-142.8846104638869,0.42070246,43000,26.104198,0.94280905,0.5240422250446635,5.7819276,0.0007862868185086874,0.00028103153820265454,-133.64566,24.109017568989657,70.6051663570106,28.739210999056436,1.0044379621574442,1.0020225538745713,0.18339738624231747,-52.167084,0.5541011,0.26196939631809757,0.27293805971689367,-0.5715384418555475,25.871964,0.792463058079135,-0.7876056,0.740096383315617,-1.0,41,140,0.31961948573286836,4.599167723621307,0.42070243,301,-0.07449518444202262,43000,-1.0,0.006670851958915591,185,250.0,301,-174.3041691273591,0.9603514996644934,0.9065221663627296,-0.9222750029078415,-132.78627,0.7330143115345118,0.27293805971689367,0.4590675070937783,0.29737926,16,-52.478745,-1.0088956198229992,0.33333334,697,8576.905704681005,25.737633,1.0,-52.86067,0.3333335,0.02740208397153765,52.218678,-0.8912415,282,0.9428083,-1.0,3.2664318,0.9596671642319264,1.0037172653721238,0.24849004694108656,0.18425296323688564,1.0,114.35165391903138
6.466382e-05,0.3590401826488472,-4.4477615,0.9604285846837952,0.011597158038057387,-127.38369,0.3590401826488472,0.35528415,-177.57083425237678,5,208.4524735790328,289.05882352941177,123.74813129902205,-184.15493071745257,0.9601062872079782,1.0,-205.0124904872239,1.004438082859412,0.19085059881392297,208894,0.49566233,0.10995306384212784,0.822045177821227,29.80660745188354,-0.6143069154030126,-113.43793170714294,-0.12890985275651753,-37.7716555109239,-83.50375281345292,8.046557e-05,-113.43793170714294,0.830771,44000,27.851843,0.94280905,0.609102986628929,4.327836,0.0006266387274926564,0.0003474219521706322,-128.04521,24.370352894999087,71.95439952099696,59.87405144181967,1.004438082859412,1.0020606992827426,0.17177595169937482,-55.01095,1.1353666,0.2514394270715313,0.27514491234541333,-0.5671896585357147,28.231546,0.9152322683259801,-4.2404327,0.7647221311174319,-1.0,42,43,0.32139278343840316,47.76470588235294,0.8307709,301,-0.07570472278956518,44000,-1.0,0.0067809210158884525,190,200.0,301,-177.57083425237678,0.9604285846837952,0.9068072021489284,-0.922423066277718,-127.60753,0.7285366891708898,0.27514491234541333,0.4968227991881064,0.35528418,17,-54.68926,-1.0088958622982909,0.33333334,714,8785.366243476106,28.37477,1.0,-54.23535,0.33333334,0.018051635997835547,53.889034,-4.543055,98,0.942809,-1.0,6.124787,0.9596639351260138,1.0038178694027242,0.2596128251139827,0.25996673789322655,1.0,112.09129144798499
3.165951e-07,0.35955072733362536,-0.30815682,0.9603907994554258,0.011383378994651139,-124.14294,0.35955072733362536,24.385996,-177.55264582227437,4,209.37370022299,295.625,61.26173356998641,-181.9979773065865,0.9598851107747606,1.0,-204.9376228657717,1.0044380881654693,0.20116635555980092,213624,338.8853,0.08761899896169405,0.6571968694775423,19.69405732971416,-0.6006009161007169,-137.84501242740924,-0.129276725526139,-103.69409172500727,-140.56179475220725,2.165907e-07,-137.84501242740924,24.306997,45000,25.712639,0.9428091,0.5132525978649404,5423.7754,0.00047194611521275557,0.00043086948093079943,-123.94283,24.60733230598271,71.5234961680253,30.904246760789544,1.0044380881654693,1.0027769245622722,0.1749288141294631,-51.34336,342.45987,0.25416953349756355,0.24487231989625916,-0.5513800497096369,26.349098,0.7656946844487628,-5.6641545,0.7549839906170042,-1.0,43,151,0.3191774935829634,20.817285485864865,24.306992,301,-0.059962453051375875,45000,-1.0,0.006646556023042649,194,250.0,301,-177.55264582227437,0.9603907994554258,0.9073998958512741,-0.9223504876786319,-124.160965,0.7147811882670282,0.24487231989625916,0.4728873141951811,24.385998,16,-51.60814,-1.008895872957503,0.33333334,730,8994.74532578711,25.625834,1.0,-51.454437,0.33333334,0.017463619995396584,50.965942,-5.439613,215,0.942809,-1.0,5480.992,0.9592941950827716,1.003951935346418,0.25935717944618303,0.1859575723637932,1.0,113.2073781939689
5.820766e-11,0.34985087509842777,-0.59444904,0.9604282070096677,0.013998910959344357,-124.84423,0.34985087509842777,23.469799,-169.90080900795607,4,206.67244873696472,285.11764705882354,61.656305435859515,-175.71333620336114,0.9598203637672236,1.0,-203.39784934268903,1.004356015982982,0.16066452106852278,218471,366.80865,0.14246987859115856,0.9785019678522637,40.5138546478174,-0.5958972051032089,-146.19201566053908,-0.12239563480713571,-117.21056279352469,-30.48894666337881,1.7099315e-05,-146.19201566053908,23.671526,46000,27.928709,0.9428091,0.5176123678541238,5880.926,0.0005066587571854375,0.0006790003475626794,-125.32498,23.686941574967932,68.60598114301683,25.213970256529095,1.004356015982982,1.0024641589383554,0.1765620966709736,-54.60115,372.0054,0.25580704672837906,0.38306791706703786,-0.5847680626421561,28.081781,0.7723850065021813,-3.0560174,0.7514805593775254,-1.0,44,150,0.32033811331445267,63.52941176470588,23.671528,301,-0.146741029086079,46000,-1.0,0.007809188042301685,198,250.0,301,-169.90080900795607,0.9604282070096677,0.9066515982909612,-0.9224223408198051,-124.76859,0.7476329141443536,0.38306791706703786,0.48904594994097167,23.469803,17,-54.62213,-1.008731006841208,0.33333334,747,9201.423264875077,27.80037,1.0,-54.746307,0.33333334,0.021373171010054648,54.214058,-3.0774786,31,0.942809,-1.0,5964.112,0.9587489483855325,1.0039034167282122,0.2293951979058591,0.1536999549027376,1.0,114.33634474896826
5.803191e-06,0.31502587154529593,-0.058520347,0.9604304657758342,0.017353989009279758,-131.98445,0.31502587154529593,0.59047693,-172.03739839908113,5,210.79212884401204,292.0,123.73196838327596,-184.37835749632205,0.9600562456397685,1.0,-199.19998935923516,1.0044379224237403,0.1861265418238216,223435,1.01051,0.11518011479009567,0.8184851948475296,28.588040862933923,-0.5891691725995929,-112.32291576822495,-0.0992412997428733,-38.614969846197305,-121.47232489423416,1.16304145e-05,-112.32291576822495,0.6770267,47000,28.396412,0.9428091,0.6031684913676061,9.047921,0.0005168933233557267,0.00038241299511874847,-133.12837,24.527174433984328,70.92351809999673,59.43761612381799,1.0044379224237403,1.0027780482606148,0.1864698777585477,-54.42959,1.3417308,0.26522525582590706,0.325765424663313,-0.5616145788411245,28.167307,0.9112824619856039,-1.6298397,0.7445791813422568,-1.0,45,44,0.32087930248470936,36.0,0.6770267,301,-0.10612311190606864,47000,-1.0,0.00893922901013866,203,200.0,301,-172.03739839908113,0.9604304657758342,0.9078411914821864,-0.9224266795903859,-132.37175,0.7259280193447761,0.325765424663313,0.4804959644060092,0.590477,17,-54.707184,-1.0088955400029198,0.33333334,764,9412.222023176146,28.25945,1.0,-54.553757,0.33333334,0.03791487100534141,54.38272,-1.6002595,148,0.942809,-1.0,10.996008,0.9595679181638646,1.0039661333107976,0.25601034583993193,0.25948901243590067,1.0,115.27722822100623
2.0381858e-06,0.32775557723813276,-0.20560075,0.960391250947065,0.017555397003889084,-126.080475,0.32775557723813276,15.492292,-180.6646179235676,4,208.95644171797903,298.75,65.4446330878247,-169.78785856542783,0.9597584343271178,1.0,-206.0269078623198,1.00439748097286,0.18119116499731241,228215,229.91022,0.07692674446067066,0.5706034738440152,20.74310577689727,-0.6047351227567117,-139.42456697509488,-0.10742371841070161,-108.47080964970675,-137.6537269986576,4.8363618e-06,-139.42456697509488,15.94351,48000,26.727957,0.94280905,0.5104840359494314,3686.8027,0.0003480453556603211,0.0005928641282040566,-126.303185,23.79416301799938,74.28454616601812,28.668210542720733,1.00439748097286,1.0035616729382126,0.1747160371063445,-51.973515,227.66792,0.25442945019486446,0.30491118991901556,-0.5576982679003797,27.369055,0.8089924474716419,-3.6416197,0.7577660781102347,-1.0,46,141,0.3200863694953563,8.714212528966687,15.94351,301,-0.09297083373782998,48000,-1.0,0.007082704978529364,207,250.0,301,-180.6646179235676,0.960391250947065,0.9071465362552631,-0.9223513548956684,-125.49757,0.7244777633766936,0.30491118991901556,0.47863913367370386,15.49229,16,-52.339592,-1.0088142997846266,0.33333334,780,9621.18547744007,26.808224,1.0,-51.834023,0.33333334,0.028117529989685863,52.316364,-3.727015,265,0.942809,-1.0,3651.3442,0.9590797082215516,1.0041050404396072,0.2490036166618449,0.18432988165974346,1.0,110.82497690198943
1.4991747e-05,0.32387856941613724,-0.19230178,0.9603492963582334,0.010312681959476322,-139.51138,0.32387856941613724,13.756408,-172.94977922281063,4,206.67007125000237,288.05882352941177,57.97844427026306,-180.72270980286027,0.960018900315279,1.0,-204.41709512719433,1.0043973365998413,0.19069047501324357,233112,197.68913,0.11652294136734621,0.8634906178533608,35.18035750614768,-0.6003974365504966,-141.9971607649578,-0.10489732772704363,-118.31533113380254,-70.72204455979669,5.2736723e-06,-141.9971607649578,13.476053,49000,27.281694,0.94280905,0.5075932451847872,3170.5066,0.0004103928040067371,0.00033068440228278096,-141.96889,24.13631912897108,70.93952933704713,25.511360044318355,1.0043973365998413,1.0031513895772708,0.17718605997648781,-53.367447,197.85518,0.2561310305520428,0.25705190654574156,-0.5679886430598314,27.784924,0.738717285085855,-5.534894,0.7543225680705204,-1.0,47,160,0.31883267513776625,51.76470588235294,13.476052,301,-0.06607568265880065,49000,-1.0,0.00669841404305771,211,250.0,301,-172.94977922281063,0.9603492963582334,0.9063746313952137,-0.922270771015754,-141.75163,0.7291267282160592,0.25705190654574156,0.49924749328858825,13.756409,17,-53.575714,-1.008814009768855,0.33333334,797,9827.86397565389,27.36763,1.0,-53.300774,0.33333334,0.01901359698968008,53.13434,-5.622137,81,0.942809,-1.0,3172.899,0.9596678398747963,1.0040352533057093,0.2508070913851697,0.17379718553135276,1.0,111.55819809099194
